Time,Open,High,Low,Last,Change,Volume
02/23/22,734.58,739.65,731.28,732.2,-2.5,"3,675,225"
02/22/22,737.14,740.37,729.1,734.7,-5.3,"4,087,957"
02/18/22,746.38,748.14,739.77,740,-6.13,"3,318,664"
02/17/22,747.73,749.32,743.59,746.13,-2.55,"3,859,706"
02/16/22,749.84,752.1,745.17,748.68,-5.01,"3,836,006"
02/15/22,755.18,762.21,750.66,753.69,-0.53,"4,660,783"
02/14/22,757.69,758.52,748.47,754.22,-5.56,"4,198,422"
02/11/22,759.69,763.7,756.03,759.78,2.73,"4,732,135"
02/10/22,759.68,764.66,756.63,757.05,-7.58,"5,381,276"
02/09/22,763.37,768.13,761.38,764.63,4.46,"4,596,755"
02/08/22,753.99,763.08,751.54,760.17,7.4,"3,813,018"
02/07/22,752.56,756.4,749.77,752.77,-2.8,"3,991,042"
02/04/22,757.35,761.03,753.78,755.57,-1.48,"3,722,994"
02/03/22,758.41,763.86,754.75,757.05,-4.12,"3,862,744"
02/02/22,750.9,765.01,750.14,761.17,11.42,"4,594,070"
02/01/22,746.05,751.76,741.17,749.75,6.22,"5,765,201"
01/31/22,730.86,744.57,731.29,743.53,8.46,"5,838,717"
01/28/22,727.21,735.08,724.1,735.07,8.13,"4,132,574"
01/27/22,724.67,732.38,722.11,726.94,6.88,"5,165,889"
01/26/22,720.06,729.75,718.58,720.06,3.38,"4,793,975"
01/25/22,707.5,721.37,706.33,716.68,1.78,"5,350,734"
01/24/22,704.27,715.49,697.37,714.9,7.16,"5,799,812"
01/21/22,716.46,720.79,707.25,707.74,-10.33,"4,158,456"
01/20/22,730.57,733.29,717.35,718.07,-11.05,"4,400,104"
01/19/22,737.32,737.08,725.48,729.12,-6.72,"5,418,153"
01/18/22,738.11,740.02,731.27,735.84,-8.42,"4,995,969"
01/17/22,742.81,746.34,741.68,744.26,2.66,"1,444,578"
01/14/22,746.55,748.71,741.2,741.6,-5.96,"3,617,486"
01/13/22,751,751.8,746.64,747.56,-3.3,"3,000,308"
01/12/22,748.16,754.2,747.81,750.86,2.13,"3,431,570"
01/11/22,748.26,749.41,741.81,748.73,-1.41,"4,218,217"
01/10/22,747.69,750.55,744.08,750.14,0.36,"3,406,104"
01/07/22,756.42,757.34,749.49,749.78,-5.79,"2,825,770"
01/06/22,745.91,760.34,745.79,755.57,8.1,"3,100,957"
01/05/22,757.29,760.92,746.53,747.47,-10.29,"5,079,535"
01/04/22,765.72,768.64,755.64,757.76,-5.32,"3,613,768"
12/31/21,764.28,767.66,761.33,763.08,-3.18,"6,149,983"
12/30/21,765.66,770.22,763.51,766.26,0.04,"1,884,353"
12/29/21,760.07,770.74,762.25,766.22,2.07,"3,494,560"
12/24/21,763.35,765.25,761.49,764.15,0.72,"978,785"
12/23/21,760.98,766.39,760.56,763.43,2.42,"4,378,577"
12/22/21,755.01,762.44,751.98,761.01,4.28,"3,256,799"
12/21/21,748.35,761.26,745.98,756.73,11.39,"3,728,505"
12/20/21,747.33,752.9,744.03,745.34,-3.21,"3,971,088"
12/17/21,741.07,758.41,741.13,748.55,6.01,"13,970,480"
12/16/21,742.97,747.93,741.64,742.54,-1.71,"4,798,343"
12/15/21,741.03,744.49,735.99,744.25,7.39,"6,847,098"
12/14/21,731.6,741.13,728.52,736.86,0.12,"5,026,091"
12/13/21,731.65,741.35,733.49,736.74,1.93,"7,216,858"
12/10/21,742.47,743.22,733.33,734.81,-7.11,"4,415,127"
12/09/21,736.45,745.26,735.31,741.92,6.31,"4,461,675"
12/08/21,731.36,739.1,729.23,735.61,2.56,"6,670,026"
12/07/21,730.34,735.79,729.59,733.05,5.51,"4,697,709"
12/06/21,719.56,729.83,719.77,727.54,10.4,"6,186,692"
12/03/21,717.83,720.38,715.05,717.14,-0.15,"3,797,245"
12/02/21,699.95,720.24,699.79,717.29,17.61,"5,118,865"
12/01/21,711.16,715.23,699.11,699.68,-7.29,"5,180,138"
11/30/21,719.02,719.04,700.7,706.97,-10.85,"11,468,401"
11/29/21,715.91,722.04,713.79,717.82,4.33,"5,197,276"
11/26/21,721.65,726.05,713.26,713.49,-13.98,"5,323,476"
11/25/21,726.67,731.44,725.97,727.47,0.72,"2,422,087"
11/24/21,734.25,734.3,722.67,726.75,-13.8,"7,252,416"
11/23/21,736.99,740.92,733.43,740.55,2.49,"5,243,177"
11/22/21,744.18,745.49,736.85,738.06,-6.38,"4,757,962"
11/19/21,752.12,754.22,742.76,744.44,-7.97,"4,035,729"
11/18/21,752.07,755.07,747.31,752.41,-0.82,"4,836,924"
11/17/21,760.39,761.1,752.27,753.23,-5.71,"5,685,626"
11/16/21,756.08,760.07,755.42,758.94,4.17,"4,040,103"
11/15/21,752.31,757.73,751.93,754.77,3.68,"4,593,828"
11/12/21,752.92,755.42,750.74,751.09,-1.34,"4,797,789"
11/11/21,751.08,752.47,748.64,752.43,2.25,"3,675,821"
11/10/21,751.4,752.22,748.05,750.18,-1.87,"4,275,531"
11/09/21,743.04,753.11,743.29,752.05,9.75,"5,446,944"
11/08/21,743.31,742.98,735.24,742.3,-0.09,"5,722,998"
11/05/21,738.15,743.66,737.92,742.39,5.55,"6,007,375"
11/04/21,725.7,737.99,725.64,736.84,11.42,"5,398,369"
11/03/21,722.91,726.72,721.08,725.42,3.19,"3,232,628"
11/02/21,716.16,722.75,715.88,722.23,6.76,"3,255,998"
11/01/21,707.71,716.03,707.41,715.47,8.3,"4,478,328"
10/29/21,711.53,714.28,706.25,707.17,-3.86,"4,583,213"
10/28/21,706.2,711.66,705.85,711.03,4.69,"4,106,987"
10/27/21,719.82,721.34,706.04,706.34,-12.86,"4,706,704"
10/26/21,729.6,729.22,718.93,719.2,-8.54,"3,542,629"
10/25/21,723.71,729.64,719.33,727.74,4.49,"3,847,005"
10/22/21,719.97,724.14,719.12,723.25,3.2,"3,191,082"
10/21/21,714.24,722.12,714.23,720.05,4.73,"3,491,422"
10/20/21,717.05,718.3,713.52,715.32,-2.94,"3,525,852"
10/19/21,720.21,721.05,715.47,718.26,-1.12,"3,689,825"
10/18/21,715.43,720.46,710.01,719.38,3.19,"3,813,755"
10/15/21,717.03,717.94,713.05,716.19,-0.16,"3,890,212"
10/14/21,718.68,719.46,715.94,716.35,-0.05,"3,631,363"
10/13/21,710.84,716.76,709.13,716.4,5.79,"4,926,379"
10/12/21,712.67,712.76,702.29,710.61,-2.74,"7,002,247"
10/08/21,718.86,718.87,708.58,713.35,-5.12,"3,963,256"
10/07/21,718.1,722.51,717.96,718.47,2.48,"4,696,273"
10/06/21,712.64,719.42,712.63,715.99,0.61,"4,693,875"
10/05/21,708.8,715.7,707.77,715.38,7.17,"4,390,855"
10/04/21,708.09,710.34,704.82,708.21,-1.5,"3,569,799"
10/01/21,715.72,715.49,703.78,709.71,-4.51,"3,515,917"
09/30/21,713.77,717.09,712,714.22,1.63,"5,004,170"
09/29/21,701.06,716.5,701.29,712.59,13.7,"4,046,864"
09/28/21,704.34,704.11,696.55,698.89,-8.1,"4,369,763"
09/27/21,710.84,710.93,705.3,706.99,-4.64,"4,051,885"
09/24/21,707.83,713.8,706.07,711.63,2.38,"3,728,597"
09/23/21,712.64,716.18,708.93,709.25,-4.36,"3,899,622"
09/22/21,714.85,717.9,710.22,713.61,-0.07,"4,243,987"
09/21/21,709.23,715.79,709.1,713.68,5.1,"4,367,779"
09/20/21,709.27,712.27,705.69,708.58,-5.59,"4,137,616"
09/17/21,722.49,726.25,713.62,714.17,-11.34,"13,755,851"
09/16/21,727.31,728.24,725.06,725.51,-1.63,"3,775,912"
09/15/21,729.58,729.53,721.53,727.14,-3.01,"5,733,109"
09/14/21,732.22,734.31,729.69,730.15,-2.21,"4,103,640"
09/13/21,739.76,743.56,732.36,732.36,-5.87,"5,778,451"
09/10/21,739.8,740.87,737.65,738.23,-1.47,"5,328,981"
09/09/21,746.79,746.85,738.67,739.7,-8.66,"6,018,421"
09/08/21,739.86,748.71,739.78,748.36,7.59,"4,991,845"
09/07/21,744.77,745.77,739.53,740.77,-3.84,"3,849,642"
09/03/21,748.27,749.12,742.84,744.61,-4.04,"3,369,589"
09/02/21,746.24,751.22,746.24,748.65,2.96,"4,146,700"
09/01/21,745.55,752.28,745.26,745.69,-1.08,"4,468,000"
08/31/21,749.93,753.49,745.9,746.77,-3.83,"7,481,300"
08/30/21,743.49,751.47,740.82,750.6,7.14,"2,757,600"
08/27/21,745.42,749.34,742.69,743.46,-1.84,"3,446,900"
08/26/21,746.32,746.55,741.21,745.3,-1.4,"3,758,000"
08/25/21,744.07,747.65,742.45,746.7,1.8,"3,477,600"
08/24/21,745.77,747.49,743.74,744.9,-3.07,"3,780,700"
08/23/21,751.2,751.29,742.1,747.97,-2.01,"3,560,200"
08/20/21,747.1,751.05,744.96,749.98,2.65,"3,119,900"
08/19/21,740.03,747.9,738.57,747.33,4.72,"3,943,100"
08/18/21,742.01,745.42,739.95,742.61,-2.07,"3,615,600"
08/17/21,741.81,745.46,739.19,744.68,2.73,"4,041,100"
08/16/21,739.86,742.69,739.32,741.95,1.55,"3,874,700"
08/13/21,739.34,744.69,738.28,740.4,1.17,"3,227,200"
08/12/21,737.87,740.08,734.97,739.23,1.25,"3,969,100"
08/11/21,737.22,739.54,729.57,737.98,-2.53,"4,147,900"
08/10/21,740.41,745.01,736.41,740.51,0.96,"4,198,800"
08/09/21,741.36,742.46,739,739.55,-1.27,"3,200,200"
08/06/21,737.67,741.39,736.64,740.82,3.66,"3,291,900"
08/05/21,740.55,746.21,736.09,737.16,-2.1,"4,991,000"
08/04/21,743.31,745.84,738.98,739.26,-2.89,"3,594,700"
08/03/21,732.28,746.16,732.28,742.15,10.32,"5,074,000"
07/30/21,724.95,732.27,722.98,731.83,6.36,"4,611,300"
07/29/21,719.42,726.01,719.21,725.47,5.51,"3,853,500"
07/28/21,716.85,721.41,715.55,719.96,1.63,"3,105,900"
07/27/21,720.59,721.3,716.23,718.33,-0.05,"2,886,300"
07/26/21,712.6,719.26,712.05,718.38,3.33,"3,375,400"
07/23/21,708.87,715.19,706.15,715.05,7.16,"3,118,300"
07/22/21,710.57,712.89,707.71,707.89,-3.22,"2,658,100"
07/21/21,716.42,717.74,710.27,711.11,-4.29,"3,483,200"
07/20/21,710.05,718.71,708.39,715.4,5.89,"3,992,700"
07/19/21,710.98,714.82,703.72,709.51,-3.72,"5,163,900"
07/16/21,708.4,718.85,708.4,713.23,3.23,"4,361,800"
07/15/21,698.39,710,697.52,710,14.32,"5,188,500"
07/14/21,696.91,699.89,693.87,695.68,-3.24,"3,417,700"
07/13/21,697.35,700.33,696.68,698.92,1.8,"4,333,000"
07/12/21,696.93,700.51,695.9,697.12,-0.05,"4,170,300"
07/09/21,693.24,698.09,692.84,697.17,3.14,"4,047,300"
07/08/21,684.01,694.52,682.87,694.03,7.02,"5,578,200"
07/07/21,685.53,691.95,685.07,687.01,1.53,"4,936,400"
07/06/21,693.87,693.87,684.18,685.48,-8.33,"5,329,500"
07/05/21,696.25,697.23,693.05,693.81,-3.04,"1,497,600"
07/02/21,688.85,697.49,688.77,696.85,8.78,"4,437,000"
06/30/21,683.97,692.03,681.75,688.07,6.65,"6,612,600"
06/29/21,679.37,683.04,678.17,681.42,2.85,"4,151,900"
06/28/21,679.88,681.64,676.2,678.57,0.47,"4,177,900"
06/25/21,677.79,679.84,675.5,678.1,-1.18,"4,198,400"
06/24/21,677.14,679.62,673.9,679.28,3.43,"4,987,000"
06/23/21,680.85,680.85,670.36,675.85,-6.74,"7,222,800"
06/22/21,680.75,687.3,680.18,682.59,4.06,"6,851,100"
06/21/21,683.26,683.54,675.77,678.53,-3.9,"4,650,400"
06/18/21,688.25,688.37,679.99,682.43,-8.61,"17,937,000"
06/17/21,686.48,693.73,685.51,691.04,5.17,"5,686,300"
06/16/21,690.3,691.06,684.91,685.87,-4.78,"5,452,100"
06/15/21,688.96,694.28,688.93,690.65,1.08,"3,976,700"
06/14/21,687.97,689.7,685.02,689.57,0.14,"4,949,900"
06/11/21,689.82,690.36,686.94,689.43,0.73,"3,476,300"
06/10/21,687.98,693.15,685.74,688.7,3.63,"4,616,600"
06/09/21,688.65,689.07,680.23,685.07,-2.92,"6,149,800"
06/08/21,689.19,690.63,685.64,687.99,-0.41,"4,420,600"
06/07/21,687.71,688.87,684.78,688.4,0.92,"4,907,700"
06/04/21,689.87,690.51,685.16,687.48,-0.75,"4,701,600"
06/03/21,690.65,696.72,688.23,688.23,-3.15,"5,039,000"
06/02/21,690.18,693.91,688.84,691.38,2.06,"5,729,500"
06/01/21,687.59,692.81,687.58,689.32,5.62,"5,580,700"
05/31/21,692.84,692.84,683.01,683.7,-7.65,"2,615,500"
05/28/21,691.84,694.78,690.95,691.35,1.74,"4,863,100"
05/27/21,691.6,695.36,688.58,689.61,-2.76,"12,901,100"
05/26/21,688.68,694.23,687.55,692.37,5.48,"5,980,100"
05/25/21,683.96,690.61,683.86,686.89,3.37,"6,778,600"
05/21/21,688.38,688.53,682.55,683.52,-4.01,"4,981,400"
05/20/21,679.98,689.48,679.18,687.53,7.35,"5,281,500"
05/19/21,671.43,681.22,671.05,680.18,3.17,"6,773,400"
05/18/21,673.88,677.8,672.2,677.01,2.18,"4,539,200"
05/17/21,673.76,677.66,672.19,674.83,-0.2,"4,640,300"
05/14/21,669.76,675.66,668.59,675.03,5.59,"6,251,200"
05/13/21,664.75,672.42,663.87,669.44,4.17,"5,749,700"
05/12/21,664.8,668.96,663.9,665.27,-0.35,"6,362,000"
05/11/21,666.74,670.48,662.41,665.62,-5.18,"6,777,600"
05/10/21,664.79,675.66,663.91,670.8,5.37,"8,930,700"
05/07/21,659.74,665.91,657.62,665.43,6.7,"5,084,100"
05/06/21,659.71,663.31,658.12,658.73,0.1,"4,777,700"
05/05/21,654.95,659.23,654.95,658.63,4.93,"5,292,000"
05/04/21,655.38,656.82,652.38,653.7,-2.99,"4,649,400"
05/03/21,657.75,660.12,656.42,656.69,0.54,"3,016,600"
04/30/21,656.08,658.15,653.63,656.15,-0.86,"5,076,000"
04/29/21,658.32,664.31,656.88,657.01,-0.31,"4,249,100"
04/28/21,660.24,663.48,656.87,657.32,-2.26,"4,188,100"
04/27/21,662.32,662.97,658.57,659.58,-3.73,"4,068,500"
04/26/21,665.09,666.13,658.1,663.31,-2.28,"4,152,300"
04/23/21,669.43,670.64,665.11,665.59,-4.69,"4,069,500"
04/22/21,674.58,674.6,668.46,670.28,-5.85,"5,055,000"
04/21/21,677.34,682.84,670.38,676.13,-1.19,"3,771,100"
04/20/21,669.62,677.32,669.04,677.32,6.36,"4,121,400"
04/19/21,667.88,672.24,667.88,670.96,2.12,"4,902,100"
04/16/21,671.14,672.17,667.83,668.84,0.14,"3,740,200"
04/15/21,666.43,670.31,666.43,668.7,3.04,"3,857,600"
04/14/21,668.19,669.49,662.5,665.66,-2.27,"4,217,200"
04/13/21,670.62,672.86,667.26,667.93,-3.78,"5,015,000"
04/12/21,668.32,672.46,667.36,671.71,2.54,"5,248,900"
04/09/21,669.91,670.93,667.44,669.17,-0.86,"4,015,200"
04/08/21,673.74,673.74,665.98,670.03,-2.77,"5,421,700"
04/07/21,669.3,674.14,669.3,672.8,4.33,"5,623,200"
04/06/21,668.31,670.23,665.56,668.47,-0.4,"3,465,900"
04/05/21,666.85,670.47,665.98,668.87,2.45,"3,414,500"
04/01/21,660.45,666.53,656.73,666.42,7.31,"5,171,000"
03/31/21,661.82,663.71,658.42,659.11,-3.66,"7,006,200"
03/30/21,660.16,663.45,658.79,662.77,0.4,"3,858,500"
03/29/21,648.87,662.79,648.55,662.37,12.12,"7,428,900"
03/26/21,647.67,652.26,647.52,650.25,1.34,"5,188,000"
03/25/21,646.74,651.06,644.34,648.91,2.41,"6,063,700"
03/24/21,654.01,654.01,646.5,646.5,-7.95,"5,832,900"
03/23/21,649.59,657.46,648.57,654.45,7.01,"5,740,500"
03/22/21,642.62,648.39,641.7,647.44,4.63,"5,134,400"
03/19/21,642.95,646.38,641.69,642.81,-1.16,"20,267,600"
03/18/21,643.83,645.26,638.21,643.97,-4.69,"7,808,200"
03/17/21,651.83,651.83,646.52,648.66,-3.67,"6,780,000"
03/16/21,647.38,652.68,646.01,652.33,6.28,"5,393,400"
03/15/21,646.59,648.51,642.77,646.05,0.66,"5,216,500"
03/12/21,645.91,650.32,643.16,645.39,-0.15,"5,370,700"
03/11/21,643.72,649.4,642.68,645.54,2.37,"6,039,100"
03/10/21,637.27,645.98,635.25,643.17,9.43,"5,214,500"
03/09/21,633.18,638.89,633.18,633.74,2.21,"5,400,200"
03/08/21,625.47,632.74,623.75,631.53,6.61,"5,629,900"
03/05/21,617.82,626.09,617.48,624.92,8.03,"7,851,300"
03/04/21,610.7,618.29,608.86,616.89,7.42,"7,015,100"
03/03/21,609.49,611.73,606.5,609.47,-1.3,"4,832,500"
03/02/21,604.72,612.28,604.46,610.77,7.24,"6,112,600"
03/01/21,603.27,606.6,601.81,603.53,3.24,"5,988,900"
02/26/21,608.18,608.18,599.77,600.29,-6.3,"9,580,600"
02/25/21,598.24,607.4,596.86,606.59,10.47,"9,166,300"
02/24/21,600.51,601.79,595.73,596.12,-4.92,"6,051,000"
02/23/21,603.45,605.06,600.16,601.04,-1.68,"4,493,000"
02/22/21,608.17,609.49,601.73,602.72,-6.59,"6,506,000"
02/19/21,614.37,614.75,609.09,609.31,-5.58,"5,322,300"
02/18/21,613.27,617.16,612.01,614.89,-0.89,"5,528,800"
02/17/21,620.74,620.74,614.54,615.78,-7.15,"6,355,700"
02/16/21,627.79,627.79,620.12,622.93,-4.38,"4,672,700"
02/12/21,623.3,627.48,618.85,627.31,4.21,"4,680,000"
02/11/21,621.68,623.43,618.52,623.1,1.2,"5,912,300"
02/10/21,621.41,623.09,618.88,621.9,0.2,"5,186,600"
02/09/21,623.97,623.97,619.02,621.7,-2.44,"9,437,900"
02/08/21,621.74,626.62,621.32,624.14,3.59,"6,969,800"
02/05/21,626.06,626.06,619.58,620.55,-4.41,"7,090,800"
02/04/21,618,625.35,615.98,624.96,7.6,"6,316,400"
02/03/21,617.18,619.31,615.43,617.36,-0.9,"6,767,900"
02/02/21,619.67,621.13,614.91,618.26,1.38,"5,460,300"
02/01/21,608.11,618.15,606.11,616.88,10.9,"5,964,700"
01/29/21,612.82,612.85,604.95,605.98,-9,"8,272,900"
01/28/21,613.4,617.53,610.63,614.98,3.15,"9,491,700"
01/27/21,619.47,619.71,610.94,611.83,-6.71,"8,766,500"
01/26/21,622.18,622.33,612.39,618.54,-1.41,"5,998,200"
01/25/21,615.71,620.61,613.07,619.95,5.47,"7,255,100"
01/22/21,615.18,615.49,612.23,614.48,-0.96,"5,795,300"
01/21/21,616.46,616.97,613.58,615.44,-0.2,"6,742,700"
01/20/21,616.78,617.42,612.84,615.64,-0.57,"8,868,700"
01/19/21,623.48,623.49,614.77,616.21,-5.4,"9,216,800"
01/18/21,630.71,630.78,621.58,621.61,-0.45,"6,566,800"
01/15/21,613.85,623.05,611.19,622.06,13.08,"14,107,900"
01/14/21,620.16,620.16,607.62,608.98,-6.85,"19,035,100"
01/13/21,624.77,624.77,612.94,615.83,-17.92,"29,105,900"
01/12/21,640.29,640.51,633.42,633.75,-6.29,"5,355,400"
01/11/21,642.19,644.14,638.12,640.04,-2.16,"4,728,100"
01/08/21,636.15,643.07,636.1,642.2,5.89,"5,349,400"
01/07/21,638.9,639.34,634.24,636.31,-2.32,"4,895,700"
01/06/21,637.07,640.66,636.41,638.63,-0.75,"6,107,300"
01/05/21,638.7,639.82,633.17,639.38,-0.53,"3,754,900"
01/04/21,636.18,641.17,635.42,639.91,7.15,"2,953,000"
12/31/20,636.72,638.8,632.27,632.76,-5.1,"3,744,000"
12/30/20,641.87,642.86,637.44,637.86,-3.48,"3,137,700"
12/29/20,642.77,645.03,640.91,641.34,-0.67,"3,782,700"
12/24/20,638.91,642.5,638.91,642.01,2.1,"2,044,100"
12/23/20,642.66,643.9,638.96,639.91,-2.52,"4,162,800"
12/22/20,643.43,645.95,641.69,642.43,-1.11,"4,036,700"
12/21/20,644.7,644.7,637.79,643.54,-1.73,"9,343,300"
12/18/20,647.86,651.54,644.82,645.27,-1.8,"12,294,600"
12/17/20,650.95,651.29,643.68,647.07,-2.17,"5,604,000"
12/16/20,655.43,658.03,649.07,649.24,-3.43,"5,410,100"
12/15/20,655.24,655.91,651.98,652.67,-1.36,"5,059,700"
12/14/20,655.96,658.49,653.21,654.03,0.05,"7,178,100"
12/11/20,650.55,655.61,648.01,653.98,2.56,"4,560,500"
12/10/20,656.1,656.39,650,651.42,-6.61,"5,876,100"
12/09/20,650.5,658.86,647.05,658.03,8.53,"6,468,800"
12/08/20,645.64,651.32,645.38,649.5,2.79,"5,263,900"
12/07/20,647.43,649.98,646.18,646.71,-1.21,"6,734,400"
12/04/20,651.23,651.23,646.6,647.92,-2.66,"4,922,300"
12/03/20,644.33,650.99,642.84,650.58,5.8,"5,455,700"
12/02/20,639.13,644.85,638.56,644.78,5.38,"5,182,600"
12/01/20,642.95,645.2,639.01,639.4,-1.12,"6,225,400"
11/30/20,642.82,642.82,635.94,640.52,-1.14,"12,374,500"
11/27/20,639.28,643.67,635.98,641.66,3.69,"4,613,000"
11/26/20,636.85,638.26,634.74,637.97,1.56,"1,903,000"
11/25/20,643.66,645.25,634.4,636.41,-1.05,"8,272,000"
11/24/20,642.63,642.63,635.86,637.46,-3.29,"6,413,800"
11/23/20,643.09,643.41,639.52,640.75,-0.29,"5,774,200"
11/20/20,639.68,641.28,635.3,641.04,3.32,"4,959,600"
11/19/20,641.19,641.4,637.11,637.72,-3.8,"4,475,000"
11/18/20,651.75,651.75,641.09,641.52,-11.73,"5,842,500"
11/17/20,650.78,654.17,649.24,653.25,1.68,"6,112,400"
11/16/20,652.48,653.82,648.17,651.57,-1.59,"7,063,100"
11/13/20,659.86,660.91,650.89,653.16,-6.29,"6,093,400"
11/12/20,658.89,664.45,656.76,659.45,3.44,"6,144,800"
11/11/20,655.4,657.17,650.89,656.01,1,"6,463,400"
11/10/20,651.98,658.85,651.38,655.01,0.68,"6,307,600"
11/09/20,675.44,676.42,654.33,654.33,-10.13,"9,055,600"
11/06/20,659.34,665.24,657.88,664.46,6.63,"5,371,100"
11/05/20,656.35,657.84,652.34,657.83,11.06,"7,004,200"
11/04/20,643.9,653.64,643.9,646.77,6.45,"5,285,900"
11/03/20,635.33,645.93,635.25,640.32,5.79,"4,836,400"
11/02/20,631.41,635.22,629.53,634.53,6.65,"5,159,300"
10/30/20,631.08,631.9,621.82,627.88,-5.85,"5,375,200"
10/29/20,634.12,635.4,630.36,633.73,-0.32,"3,721,200"
10/28/20,638.69,640.13,633.65,634.05,-8.18,"5,608,400"
10/27/20,645.64,647.61,640.9,642.23,-2.54,"3,715,200"
10/26/20,649.33,649.33,643.29,644.77,-5.07,"3,778,100"
10/23/20,651.58,652.65,646.68,649.84,-0.73,"3,529,400"
10/22/20,654.01,655.87,650.26,650.57,-4.76,"4,373,700"
10/21/20,656.42,659.09,654.92,655.33,-1.39,"3,229,300"
10/20/20,659.76,660.73,655.95,656.72,-1.2,"3,261,600"
10/19/20,663.2,664.26,656.96,657.92,-5.12,"3,053,500"
10/16/20,663.32,667.04,662.58,663.04,-1.27,"3,412,700"
10/15/20,657.27,665.43,656.69,664.31,2.57,"3,278,200"
10/14/20,663.45,664.22,658.15,661.74,-2.28,"4,590,500"
10/13/20,670.64,670.76,660.85,664.02,-2.49,"5,484,600"
10/09/20,669.72,673.16,666.37,666.51,-2.83,"5,498,800"
10/08/20,672.63,673.08,667.87,669.34,-2.41,"5,688,300"
10/07/20,672.09,674.91,669.99,671.75,0.93,"4,256,200"
10/06/20,673.44,674.91,669.3,670.82,-4.64,"5,282,600"
10/05/20,670.4,675.63,670.38,675.46,4.51,"4,139,000"
10/02/20,669.35,671.74,665.01,670.95,-1.83,"3,290,400"
10/01/20,673.34,673.64,668.19,672.78,0.73,"3,731,100"
09/30/20,675.87,675.87,671.57,672.05,-3.86,"5,162,800"
09/29/20,675.87,676.56,670.42,675.91,-1.35,"2,741,100"
09/28/20,675.5,679.61,671.75,677.26,3.57,"4,650,200"
09/25/20,673.18,676.36,668.36,673.69,1.74,"4,791,300"
09/24/20,668.21,674.46,668.21,671.95,1.11,"4,648,100"
09/23/20,672.03,676.07,668.29,670.84,0.54,"4,747,400"
09/22/20,651.41,672.15,651.2,670.3,21.41,"5,509,400"
09/21/20,643.5,651.4,639.19,648.89,1.28,"5,387,900"
09/18/20,648.58,649.26,644.27,647.61,1.45,"12,391,700"
09/17/20,638.24,648.21,638.24,646.16,4.57,"4,429,800"
09/16/20,652.24,655.5,641.49,641.59,-10,"3,896,300"
09/15/20,651.07,657.21,650.04,651.59,2.14,"3,930,500"
09/14/20,648.17,653.27,646.96,649.45,1.15,"4,488,300"
09/11/20,643.94,650.46,643.91,648.3,6.83,"4,050,800"
09/10/20,651.23,651.23,640.51,641.47,-7.82,"3,715,400"
09/09/20,634.29,650.03,633.79,649.29,19.4,"5,297,000"
09/08/20,629.79,635.55,628.89,629.89,-1.62,"6,429,900"
09/04/20,642.97,644.58,631.28,631.51,-10.45,"5,026,800"
09/03/20,650.36,653.68,640.52,641.96,-7.64,"3,838,400"
09/02/20,637.93,651,635.5,649.6,21.94,"5,987,600"
09/01/20,626.24,628.54,620.83,627.66,-0.61,"4,296,200"
08/31/20,637.84,639.22,627.68,628.27,-10.05,"6,029,700"
08/28/20,649.14,649.14,638.09,638.32,-12.05,"3,926,500"
08/27/20,649.97,655.44,648.1,650.37,0.22,"3,262,700"
08/26/20,653.3,653.39,646.46,650.15,-2.37,"3,579,000"
08/25/20,660.23,661.36,652.19,652.52,-7.88,"2,659,000"
08/24/20,660.4,662.39,656.99,660.4,1.22,"4,254,300"
08/21/20,658.53,661.26,654.45,659.18,-0.27,"3,858,100"
08/20/20,658.86,660.23,657.44,659.45,-0.71,"3,595,200"
08/19/20,657.92,663.36,657.81,660.16,-0.08,"3,789,100"
08/18/20,659.25,660.88,656.43,660.24,1.01,"4,185,300"
08/17/20,661.72,662.23,658.19,659.23,-1.52,"2,385,600"
08/14/20,658.2,662.41,657.19,660.75,2.47,"3,207,900"
08/13/20,653,660.41,652.24,658.28,4.1,"2,921,500"
08/12/20,657.25,660.95,652.48,654.18,-2,"5,360,000"
08/11/20,656.07,660.12,653.58,656.18,0.87,"3,792,800"
08/10/20,658.78,658.78,650.58,655.31,-2.63,"4,511,000"
08/07/20,659.51,662.51,656.16,657.94,-2.18,"3,127,400"
08/06/20,652.5,660.44,651.29,660.12,6.32,"4,136,900"
08/05/20,651.93,654,649.96,653.8,0.82,"3,811,500"
08/04/20,650.83,654.24,648.35,652.98,0.46,"5,790,300"
07/31/20,653.84,655.42,643.14,652.52,-4.92,"4,033,800"
07/30/20,648.15,657.83,645.57,657.44,6.39,"3,780,100"
07/29/20,649.29,652.95,646.4,651.05,2.79,"3,360,000"
07/28/20,644.85,652.94,644.62,648.26,1,"3,209,500"
07/27/20,646.11,651.29,645.11,647.26,1.3,"2,745,200"
07/24/20,648.88,649.46,643.23,645.96,-4.53,"2,475,100"
07/23/20,647.31,653.67,646.03,650.49,5.65,"4,272,500"
07/22/20,643.06,646.34,641.04,644.84,2.41,"3,174,600"
07/21/20,654.59,655.7,642.41,642.43,-10.7,"2,975,700"
07/20/20,655.48,657.12,652.54,653.13,-2.97,"2,719,000"
07/17/20,648.25,656.62,647.86,656.1,7.04,"3,081,700"
07/16/20,644.61,650.78,644.61,649.06,1.64,"3,531,300"
07/15/20,642.78,651.07,642.32,647.42,6.68,"3,951,700"
07/14/20,632.46,642.62,632.46,640.74,7.08,"4,518,900"
07/13/20,633.29,637.32,630.94,633.66,0.43,"3,517,700"
